corpus,drama,figure_surface,figure_id,Gender,Age
gdc,kmdh.0,Fleure,fleure,FEMALE,
gdc,kmdh.0,Charles,charles,MALE,
gdc,kmdh.0,Adolph,adolph,MALE,
gdc,kmdh.0,Lisbeth,lisbeth,FEMALE,
gdc,kmdh.0,Graf,graf,MALE,
gdc,kmdh.0,Leblanc,leblanc,MALE,
gdc,kmdh.0,Rose,rose,FEMALE,
gdc,kmdh.0,Steffen,steffen,MALE,
gdc,kmdh.0,Diener,diener,MALE,
gdc,kmdh.0,Dorle,dore,FEMALE,
gdc,kmdh.0,Denise,denise,FEMALE,
gdc,kmdh.0,Veit,veit,MALE,
gdc,kmdh.0,Peter,peter,MALE,
gdc,kmdh.0,Kathrin,kathrin,FEMALE,
gdc,kmdh.0,Amélie,amelie,FEMALE,
gdc,kmdh.0,Gertrude,gertrude,FEMALE,
gdc,kmdh.0,Michel,michel,MALE,
gdc,kmdh.0,Bastian,bastian,MALE,
