corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qd2g.0,ein_alter_diener,13,
gdc,qd2g.0,ein_junger_diener,11,
gdc,qd2g.0,die_schlepptraegerin,10,
gdc,qd2g.0,aufseherin,5,
gdc,qd2g.0,elektra,6,
gdc,qd2g.0,chrysothemis,7,
gdc,qd2g.0,vierte_dienerin,3,
gdc,qd2g.0,der_koch,12,
gdc,qd2g.0,zweite_dienerin,1,
gdc,qd2g.0,aegisth,16,
gdc,qd2g.0,fuenfte_dienerin,4,
gdc,qd2g.0,die_dienerinnen,17,
gdc,qd2g.0,die_vertraute,9,
gdc,qd2g.0,erste_dienerin,0,
gdc,qd2g.0,orest,14,
gdc,qd2g.0,klytaemnestra,8,
gdc,qd2g.0,der_pfleger,15,
gdc,qd2g.0,dritte_dienerin,2,
