corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,str8.0,madame_knorr,12,
gdc,str8.0,brunninger,10,
gdc,str8.0,sonders,1,
gdc,str8.0,christoph,7,
gdc,str8.0,melchior,4,
gdc,str8.0,kellner,15,
gdc,str8.0,weinberl,6,
gdc,str8.0,hausmeister,9,
gdc,str8.0,wachter,19,
gdc,str8.0,kraps,3,
gdc,str8.0,frau_von_fischer,13,
gdc,str8.0,gertrud,2,
gdc,str8.0,philippine,11,
gdc,str8.0,die_uebrigen,21,
gdc,str8.0,fraeulein_blumenblatt,18,
gdc,str8.0,marie,8,
gdc,str8.0,zangler,0,
gdc,str8.0,hupfer,5,
gdc,str8.0,rab,20,
gdc,str8.0,lisett,17,
gdc,str8.0,kutscher,14,
gdc,str8.0,zweiter_kellner,16,
