corpus,drama,figure_surface,figure_id,Gender,Age
gdc,rjqs.0,PHILOTAS,philotas,,
gdc,rjqs.0,STRATO,strato,,
gdc,rjqs.0,ARIDÄUS,aridäus,,
gdc,rjqs.0,PARMENIO,parmenio,,
