corpus,drama,figure_surface,figure_id,Gender,Age
gdc,kjgc.0,Faust,faust,MALE,
gdc,kjgc.0,Rudolph,rudolph,MALE,
gdc,kjgc.0,Melech,melech,MALE,
gdc,kjgc.0,Rochus,rochus,MALE,
gdc,kjgc.0,Mariane,mariane,FEMALE,
gdc,kjgc.0,Dragon,dragon,MALE,
gdc,kjgc.0,Abdon,abdon,MALE,
gdc,kjgc.0,Magog,magog,MALE,
gdc,kjgc.0,Der Herold,herold,MALE,
gdc,kjgc.0,Xaver,xaver,MALE,
gdc,kjgc.0,Sebub,sebub,MALE,
gdc,kjgc.0,Wagner,wagner,MALE,
gdc,kjgc.0,Theodora,theodora,FEMALE,
gdc,kjgc.0,Banquier,banquier,MALE,
gdc,kjgc.0,Lisette,lisette,FEMALE,
gdc,kjgc.0,Gog,gog,MALE,
gdc,kjgc.0,Satan,satan,MALE,
gdc,kjgc.0,Ein Jude,ein_jude,MALE,
gdc,kjgc.0,Ein Bedienter,ein_bedienter,MALE,
gdc,kjgc.0,Belial,belial,MALE,
gdc,kjgc.0,Paulina,paulina,FEMALE,
gdc,kjgc.0,Stup,stup,MALE,
gdc,kjgc.0,Die Satane,die_satane,MALE,
gdc,kjgc.0,Moritz,moritz,MALE,
