corpus,drama,figure_surface,figure_id,Gender,Age
gdc,tn4k.0,FRÄULEIN SCHAITZACH,fräulein_schaitzach,,
gdc,tn4k.0,HERR VON BECK,herr_von_beck,,
gdc,tn4k.0,DIE DREI CHORISTINNEN,die_drei_choristinnen,,
gdc,tn4k.0,LORENZ,lorenz,,
gdc,tn4k.0,PFARRER,pfarrer,,
gdc,tn4k.0,POSTHALTER,posthalter,,
gdc,tn4k.0,SEEHANSELE,seehansele,,
gdc,tn4k.0,BURGL,burgl,,
gdc,tn4k.0,SEPPL,seppl,,
gdc,tn4k.0,KEDERBAUER,kederbauer,,
gdc,tn4k.0,MOHRENWIRT,mohrenwirt,,
gdc,tn4k.0,MUTZENBAUER,mutzenbauer,,
gdc,tn4k.0,ROSL,rosl,,
gdc,tn4k.0,WEHRMÜLLERIN,wehrmüllerin,,
gdc,tn4k.0,FRAU WANNINGER,frau_wanninger,,
gdc,tn4k.0,FRAU SPECHT,frau_specht,,
gdc,tn4k.0,POSTHALTERIN,posthalterin,,
gdc,tn4k.0,WALLY,wally,,
gdc,tn4k.0,RETTINGER,rettinger,,
gdc,tn4k.0,GÖTZENSPERGER,götzensperger,,
gdc,tn4k.0,DIE ZUHÖRER,die_zuhörer,,
gdc,tn4k.0,AMTSRICHTER,amtsrichter,,
gdc,tn4k.0,HULDA,hulda,,
gdc,tn4k.0,FLORA,flora,,
gdc,tn4k.0,HIES,hies,,
gdc,tn4k.0,KNACKBERGER,knackberger,,
gdc,tn4k.0,BERNHUBER,bernhuber,,
gdc,tn4k.0,MINNA,minna,,
gdc,tn4k.0,FOITENLEITNER,foitenleitner,,
gdc,tn4k.0,NUSSER,nusser,,
gdc,tn4k.0,GENDARM,gendarm,,
gdc,tn4k.0,Die Fahnenweihe,de,"Ruederer, Josef",118791508,,,1894,1895,1896,0
