corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,wcbf.0,STÜVE,stüve,,
gdc,wcbf.0,KLEEWITZ,kleewitz,,
gdc,wcbf.0,FRAU VON KLEEWITZ,frau_von_kleewitz,,
gdc,wcbf.0,SCHEIBLER,scheibler,,
gdc,wcbf.0,SCHAFFNER,schaffner,,
gdc,wcbf.0,ZUGFÜHRER,zugführer,,
gdc,wcbf.0,FILSER,filser,,
gdc,wcbf.0,FRAU FILSER,frau_filser,,
gdc,wcbf.0,GSOTTMAIER,gsottmaier,,
gdc,wcbf.0,DIE REKRUTEN,die_rekruten,,
gdc,wcbf.0,Erster Klasse,de,"Thoma, Ludwig",118622072,,,1910,1910,1910,0
