corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qhpn.0,LA BELLA CENCI,la_bella_cenci,,
gdc,qhpn.0,URL,url,,
gdc,qhpn.0,HOLLRIEDER,hollrieder,,
gdc,qhpn.0,MUSMANN,musmann,,
gdc,qhpn.0,LIPSIUS,lipsius,,
gdc,qhpn.0,DER PRÄSIDENT DER SEZESSION,der_präsident_der_sezession,,
