corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qdk1.0,STIMME,stimme,,
gdc,qdk1.0,APOLLON,apollon,,
gdc,qdk1.0,DER TOD,der_tod,,
gdc,qdk1.0,ERSTER MANN,erster_mann,,
gdc,qdk1.0,ZWEITER MANN,zweiter_mann,,
gdc,qdk1.0,DRITTER MANN,dritter_mann,,
gdc,qdk1.0,ERSTE FRAU,erste_frau,,
gdc,qdk1.0,ZWEITE FRAU,zweite_frau,,
gdc,qdk1.0,DRITTE FRAU,dritte_frau,,
gdc,qdk1.0,SKLAVIN,sklavin,,
gdc,qdk1.0,JUNGE FRAU,junge_frau,,
gdc,qdk1.0,ALTER MANN,alter_mann,,
gdc,qdk1.0,MEHRERE,mehrere,,
gdc,qdk1.0,ANDERE,andere,,
gdc,qdk1.0,ALKESTIS,alkestis,,
gdc,qdk1.0,ADMET,admet,,
gdc,qdk1.0,DER KLEINE EUMELOS,der_kleine_eumelos,,
gdc,qdk1.0,EIN EDLER,ein_edler,,
gdc,qdk1.0,DIE ÄLTEREN FRAUEN,die_älteren_frauen,,
gdc,qdk1.0,DIE JÜNGEREN FRAUEN,die_jüngeren_frauen,,
gdc,qdk1.0,GESANG DER SKLAVINNEN,gesang_der_sklavinnen,,
gdc,qdk1.0,EINER ODER MEHRERE,einer_oder_mehrere,,
gdc,qdk1.0,HERAKLES,herakles,,
gdc,qdk1.0,EIN JÜNGLING,ein_jüngling,,
gdc,qdk1.0,EIN ÄLTERER,ein_älterer,,
gdc,qdk1.0,EIN SEHR ALTER MANN,ein_sehr_alter_mann,,
gdc,qdk1.0,EIN JUNGER MANN,ein_junger_mann,,
gdc,qdk1.0,IRGENDEINER,irgendeiner,,
gdc,qdk1.0,STIMMEN,stimmen,,
gdc,qdk1.0,DER KÖNIG,der_könig,,
gdc,qdk1.0,DER SKLAVE,der_sklave,,
gdc,qdk1.0,PHERES,pheres,,
gdc,qdk1.0,DER ALTE SKLAVE,der_alte_sklave,,
