corpus,drama,figure_surface,figure_id,Gender,Age
gdc,strd.0,Sebastian,sebastian,MALE,
gdc,strd.0,Jakob,jakob,MALE,
gdc,strd.0,Heinrich,heinrich,MALE,
gdc,strd.0,Friedrich,friedrich,MALE,
gdc,strd.0,Hans,hans,MALE,
gdc,strd.0,Eulenspiegel,eulenspiegel,MALE,
gdc,strd.0,Dorothea,dorothea,FEMALE,
gdc,strd.0,Steffel,steffel,MALE,
gdc,strd.0,Die Mühlknechte,die_muehlknechte,MALE,
gdc,strd.0,Mehlwurm,mehlwurm,MALE,
gdc,strd.0,Peppi,peppi,FEMALE,
gdc,strd.0,Chor/Alle (Mädchen und Pursche),chor_alle_maedchen_und_pursche,UNKNOWN,
gdc,strd.0,Natzi,natzi,MALE,
gdc,strd.0,Nelkenstein,nelkenstein,MALE,
gdc,strd.0,Cordula,cordula,FEMALE,
gdc,strd.0,Johann,johann,MALE,
gdc,strd.0,Lenerl,lenchen,FEMALE,
gdc,strd.0,Die Mägde,die_maegde,FEMALE,
gdc,strd.0,Specht,specht,MALE,
