corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qdnz.0,ein_drittes_fraeulein_e,21,
gdc,qdnz.0,vorsaenger,11,
gdc,qdnz.0,ein_fraeulein_b,17,
gdc,qdnz.0,stimmen,42,
gdc,qdnz.0,knecht_a,36,
gdc,qdnz.0,werke,38,
gdc,qdnz.0,teufel,41,
gdc,qdnz.0,knecht_b,40,
gdc,qdnz.0,gott_der_herr,1,
gdc,qdnz.0,ein_anderer_e,26,
gdc,qdnz.0,hausvogt,35,
gdc,qdnz.0,ein_anderer_gast_g,28,
gdc,qdnz.0,ein_fraeulein_a,13,
gdc,qdnz.0,ein_gast_c,22,
gdc,qdnz.0,glaube,39,
gdc,qdnz.0,ein_anderes_fraeulein_d,20,
gdc,qdnz.0,mammon,37,
gdc,qdnz.0,koch,4,
gdc,qdnz.0,ein_gast_h,29,
gdc,qdnz.0,ein_gast_b,18,
gdc,qdnz.0,ein_anderer_i,30,
gdc,qdnz.0,jedermann,3,
gdc,qdnz.0,ein_fraeulein_h,31,
gdc,qdnz.0,ein_fraeulein_f,23,
gdc,qdnz.0,duenner_vetter,15,
gdc,qdnz.0,schuldknecht,7,
gdc,qdnz.0,ein_anderes_fraeulein_g,24,
gdc,qdnz.0,schuldknechts_weib,8,
gdc,qdnz.0,ein_fraeulein_c,19,
gdc,qdnz.0,spielansager,0,
gdc,qdnz.0,tod,2,
gdc,qdnz.0,buhlschaft,10,
gdc,qdnz.0,ein_gast_d,25,
gdc,qdnz.0,ein_anderer_j,32,
gdc,qdnz.0,dicker_vetter,14,
gdc,qdnz.0,ein_gast_a,16,
gdc,qdnz.0,alle,12,
gdc,qdnz.0,ein_gast_f,27,
gdc,qdnz.0,armer_nachbar,6,
gdc,qdnz.0,ein_gast_k,33,
gdc,qdnz.0,gesell,5,
gdc,qdnz.0,jedermanns_mutter,9,
gdc,qdnz.0,ein_anderer_l,34,
