corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x4q9.0,der_zweyte_wilddieb,10,
gdc,x4q9.0,der_koenig,8,
gdc,x4q9.0,chor_3-14,16,
gdc,x4q9.0,graf_von_schmetterling,11,
gdc,x4q9.0,roeschen,0,
gdc,x4q9.0,alle_1-9_bis_1-11,13,
gdc,x4q9.0,hannchen,4,
gdc,x4q9.0,alle_bauren,15,
gdc,x4q9.0,marthe,1,
gdc,x4q9.0,quaas,6,
gdc,x4q9.0,christel,7,
gdc,x4q9.0,chor_alle_3-9,14,
gdc,x4q9.0,der_erste_wilddieb,9,
gdc,x4q9.0,toeffel,3,
gdc,x4q9.0,michel,2,
gdc,x4q9.0,guerge,5,
gdc,x4q9.0,von_treuwerth,12,
