corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,s9j7.0,dritter_scheik,18,
gdc,s9j7.0,vorbeter,9,
gdc,s9j7.0,kadi,6,
gdc,s9j7.0,scheik,0,
gdc,s9j7.0,phantasie,11,
gdc,s9j7.0,fuenfter_scheik,20,
gdc,s9j7.0,schatten_des_kadi,15,
gdc,s9j7.0,sechster_scheik,21,
gdc,s9j7.0,schatten_des_scheik,13,
gdc,s9j7.0,bibel,12,
gdc,s9j7.0,achter_scheik,23,
gdc,s9j7.0,schefaka,8,
gdc,s9j7.0,zweiter_scheik,17,
gdc,s9j7.0,babel,4,
gdc,s9j7.0,alle_andern,26,
gdc,s9j7.0,alle_2,28,
gdc,s9j7.0,dritter_aeltester,3,
gdc,s9j7.0,schatten_des_imam,14,
gdc,s9j7.0,die_vier_schmiede,30,
gdc,s9j7.0,zweiter_aeltester,2,
gdc,s9j7.0,siebenter_scheik,22,
gdc,s9j7.0,erster_aeltester,1,
gdc,s9j7.0,alle_anallah,29,
gdc,s9j7.0,hakawati,7,
gdc,s9j7.0,vierter_scheik,19,
gdc,s9j7.0,erster_scheik,16,
gdc,s9j7.0,die_aeltesten_der_anallah,25,
gdc,s9j7.0,imam,5,
gdc,s9j7.0,scheik_der_todeskarawane,10,
gdc,s9j7.0,alle_1,24,
gdc,s9j7.0,alle_schatten,27,
