corpus,drama,figure_surface,figure_id,Gender,Age
gdc,t9qj.0,Fleck,fleck,MALE,
gdc,t9qj.0,Clarille,clarille,FEMALE,
gdc,t9qj.0,Melinde,melinde,FEMALE,
gdc,t9qj.0,Laux,laux,MALE,
gdc,t9qj.0,Ursel,ursel,MALE,
gdc,t9qj.0,Ursille,ursille,FEMALE,
gdc,t9qj.0,Schelmuffsky,schelmuffsky,MALE,
gdc,t9qj.0,Schlampampe,schlampampe,FEMALE,
gdc,t9qj.0,Charlotte,charlotte,FEMALE,
gdc,t9qj.0,Edward,edward,MALE,
gdc,t9qj.0,Musander,musander,MALE,
gdc,t9qj.0,Servillo,servillo,MALE,
gdc,t9qj.0,Däfftle,daefftle,MALE,
gdc,t9qj.0,Cleander,cleander,MALE,
gdc,t9qj.0,Lepsch,lepsch,MALE,
gdc,t9qj.0,Fidele,fidele,MALE,
