corpus,drama,figure_surface,figure_id,Gender,Age
gdc,mvrf.0,Lüstlings Stimme,luestling,MALE,
gdc,mvrf.0,Brautmutter,brautmutter,FEMALE,
gdc,mvrf.0,Alle/Alle Gäste/Rufe/Die Gesellschaft/Taktmäßige Rufe (IV. Aufzug),alle_gaeste_die_gesellschaft_rufe,UNKNOWN,
gdc,mvrf.0,Karl,karl,MALE,
gdc,mvrf.0,Brigitte,brigitte,FEMALE,
gdc,mvrf.0,Pöbel (draußen),poebel,UNKNOWN,
gdc,mvrf.0,Bleich,bleich,MALE,
gdc,mvrf.0,Lothar Weber/Vater,lothar_weber_vater,MALE,
gdc,mvrf.0,Frau Weber/Mutter,frau_weber_mutter,FEMALE,
gdc,mvrf.0,Hecht,hecht,MALE,
gdc,mvrf.0,Johanna,johanna,FEMALE,
gdc,mvrf.0,Beamter,beamter,MALE,
gdc,mvrf.0,Frau Hecht,frau_hecht,FEMALE,
gdc,mvrf.0,Ruf (aus der Gesellschaft),ruf,UNKNOWN,
gdc,mvrf.0,Weib,weib,FEMALE,
gdc,mvrf.0,Selma,selma,FEMALE,
gdc,mvrf.0,Brautvater,brautvater,MALE,
gdc,mvrf.0,Mariechen/Marie,mariechen_marie,FEMALE,
gdc,mvrf.0,Stimme,stimme,MALE,
gdc,mvrf.0,Oberst,oberst,MALE,
