corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qkmw.0,Christoph,christoph,MALE,
gdc,qkmw.0,Bedienter,bedienter,MALE,
gdc,qkmw.0,Greif,greif,MALE,
gdc,qkmw.0,Willner,willner,MALE,
gdc,qkmw.0,Der alte Bauer,der_alte_bauer,MALE,
gdc,qkmw.0,Baptist,baptist,MALE,
gdc,qkmw.0,Jakob,jakob,MALE,
gdc,qkmw.0,Ludwig,ludwig,MALE,
gdc,qkmw.0,Laufer,laufer,MALE,
gdc,qkmw.0,Baronesse,baronesse,FEMALE,
gdc,qkmw.0,Stock,stock,MALE,
gdc,qkmw.0,Leopoldine,leopoldine,FEMALE,
gdc,qkmw.0,Friedrich,friedrich,MALE,
gdc,qkmw.0,Bardenrode,bardenrode,MALE,
gdc,qkmw.0,Alle Bediente,bediente,UNKNOWN,
gdc,qkmw.0,Figaro,figaro,MALE,
gdc,qkmw.0,Hyazinth,hyazinth,MALE,
