corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,vpvx.0,erster_freier_erster_gegensprecher,0,
gdc,vpvx.0,eine_stimme_aus_dem_chor,7,
gdc,vpvx.0,unterer_chor,13,
gdc,vpvx.0,penelopeia,10,
gdc,vpvx.0,seher,5,
gdc,vpvx.0,eine_stimme_aus_dem_palast,9,
gdc,vpvx.0,telemachos,4,
gdc,vpvx.0,odysseus,6,
gdc,vpvx.0,dritter_freier_chorsprecher,2,
gdc,vpvx.0,oberer_chor,12,
gdc,vpvx.0,chor_der_freier,11,
gdc,vpvx.0,zweiter_freier_zweiter_gegensprecher,1,
gdc,vpvx.0,saenger,3,
gdc,vpvx.0,eine_andere,8,
