corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,pmgg.0,jehu,19,
gdc,pmgg.0,titus,5,
gdc,pmgg.0,moses,17,
gdc,pmgg.0,sameas,3,
gdc,pmgg.0,mariamne,7,
gdc,pmgg.0,ein_bote,16,
gdc,pmgg.0,ein_diener_1-5,8,
gdc,pmgg.0,erster_koenig,23,
gdc,pmgg.0,serubabel,4,
gdc,pmgg.0,herodes,1,
gdc,pmgg.0,ein_diener_1-3,6,
gdc,pmgg.0,joseph,9,
gdc,pmgg.0,soemus,15,
gdc,pmgg.0,artaxerxes,18,
gdc,pmgg.0,dritter_koenig,25,
gdc,pmgg.0,aaron,21,
gdc,pmgg.0,stimmen_im_hintergrund,26,
gdc,pmgg.0,ein_diener_5-8,22,
gdc,pmgg.0,salome,14,
gdc,pmgg.0,ein_diener_2-5,12,
gdc,pmgg.0,philo,13,
gdc,pmgg.0,judas,2,
gdc,pmgg.0,alexandra,10,
gdc,pmgg.0,zweiter_koenig,24,
gdc,pmgg.0,ein_diener_2-4,11,
gdc,pmgg.0,silo,20,
gdc,pmgg.0,joab,0,
