corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,pvxk.0,gordon,8,
gdc,pvxk.0,erster_bojar,10,
gdc,pvxk.0,menschikof,14,
gdc,pvxk.0,tolstoi,15,
gdc,pvxk.0,afrossja,2,
gdc,pvxk.0,glebof,4,
gdc,pvxk.0,afanassjitsch,1,
gdc,pvxk.0,offizier,23,
gdc,pvxk.0,mehrere_viele_alle_2,26,
gdc,pvxk.0,mons,21,
gdc,pvxk.0,die_alten,28,
gdc,pvxk.0,alexej,3,
gdc,pvxk.0,der_alte,25,
gdc,pvxk.0,katharina,24,
gdc,pvxk.0,dritter_bojar,12,
gdc,pvxk.0,iwanuschka,19,
gdc,pvxk.0,awdotja,9,
gdc,pvxk.0,dolgoruki,6,
gdc,pvxk.0,erster_diener,16,
gdc,pvxk.0,kammerdiener,18,
gdc,pvxk.0,zweiter_diener,17,
gdc,pvxk.0,dritter_diener,20,
gdc,pvxk.0,soldat,22,
gdc,pvxk.0,zweiter_bojar,13,
gdc,pvxk.0,alle_3,27,
gdc,pvxk.0,abram,11,
gdc,pvxk.0,costa,0,
gdc,pvxk.0,kikin,5,
gdc,pvxk.0,peter,7,
