corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,mvqs.0,ostermann,13,
gdc,mvqs.0,chruschtschow,9,
gdc,mvqs.0,pedrillo,17,
gdc,mvqs.0,balakyrew,18,
gdc,mvqs.0,anna,3,
gdc,mvqs.0,biron,1,
gdc,mvqs.0,jeropkin,8,
gdc,mvqs.0,puschkin,10,
gdc,mvqs.0,zwei_zeremonienmeister,20,
gdc,mvqs.0,kurakin,0,
gdc,mvqs.0,ein_russischer_offizier,5,
gdc,mvqs.0,loewenwolde,12,
gdc,mvqs.0,maria,16,
gdc,mvqs.0,la_costa,15,
gdc,mvqs.0,einige_alle_viele_stimmen_andere_der_hof,21,
gdc,mvqs.0,wolinski,2,
gdc,mvqs.0,apraxin,19,
gdc,mvqs.0,ein_lakai,14,
gdc,mvqs.0,die_narren,22,
gdc,mvqs.0,stallmeister,7,
gdc,mvqs.0,anatol,4,
gdc,mvqs.0,eichler,6,
gdc,mvqs.0,trubetzkoj,11,
