corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,nmg0.0,mehrere_andere,14,
gdc,nmg0.0,signor_rubio,8,
gdc,nmg0.0,die_anwesenden,16,
gdc,nmg0.0,don_octavio,3,
gdc,nmg0.0,der_ritter,6,
gdc,nmg0.0,lisette,4,
gdc,nmg0.0,zweiter_gnom,19,
gdc,nmg0.0,zweiter_herr,11,
gdc,nmg0.0,don_juan,0,
gdc,nmg0.0,donna_anna,7,
gdc,nmg0.0,der_diener,12,
gdc,nmg0.0,der_gouverneur,2,
gdc,nmg0.0,ein_diener,13,
gdc,nmg0.0,gasparo,15,
gdc,nmg0.0,faust,5,
gdc,nmg0.0,der_priester,17,
gdc,nmg0.0,erster_gnom,18,
gdc,nmg0.0,leporello,1,
gdc,nmg0.0,signor_negro,9,
gdc,nmg0.0,erster_herr,10,
gdc,nmg0.0,die_gnomen,20,
