corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,qd46.0,417,40183,0,577,1505,0
gdc,qd46.0,417,40183,0,1513,3267,0
gdc,qd46.0,417,40183,0,3275,4592,0
gdc,qd46.0,417,40183,0,4600,7530,0
gdc,qd46.0,417,40183,0,7537,14203,0
gdc,qd46.0,417,40183,0,14210,17130,0
gdc,qd46.0,417,40183,0,17137,18598,0
gdc,qd46.0,417,40183,0,18605,19398,0
gdc,qd46.0,417,40183,0,19405,20548,0
gdc,qd46.0,417,40183,0,20555,21298,0
gdc,qd46.0,417,40183,0,21306,21922,0
gdc,qd46.0,417,40183,0,21929,32879,0
gdc,qd46.0,417,40183,0,32886,34509,0
gdc,qd46.0,417,40183,0,34516,38141,0
gdc,qd46.0,417,40183,0,38148,40183,0
gdc,qd46.0,40191,61676,0,40205,41391,0
gdc,qd46.0,40191,61676,0,41398,47465,0
gdc,qd46.0,40191,61676,0,47472,51279,0
gdc,qd46.0,40191,61676,0,51286,54990,0
gdc,qd46.0,40191,61676,0,54997,55397,0
gdc,qd46.0,40191,61676,0,55403,57183,0
gdc,qd46.0,40191,61676,0,57189,61676,0
gdc,qd46.0,61684,75175,0,61698,62728,0
gdc,qd46.0,61684,75175,0,62734,63233,0
gdc,qd46.0,61684,75175,0,63240,67795,0
gdc,qd46.0,61684,75175,0,67802,70282,0
gdc,qd46.0,61684,75175,0,70289,72136,0
gdc,qd46.0,61684,75175,0,72143,75175,0
gdc,qd46.0,75183,99242,0,75492,84385,0
gdc,qd46.0,75183,99242,0,84391,89251,0
gdc,qd46.0,75183,99242,0,89258,92880,0
gdc,qd46.0,75183,99242,0,92886,98223,0
gdc,qd46.0,75183,99242,0,98230,99242,0
gdc,qd46.0,99250,119521,0,99300,102200,0
gdc,qd46.0,99250,119521,0,102207,104541,0
gdc,qd46.0,99250,119521,0,104547,105039,0
gdc,qd46.0,99250,119521,0,105045,113824,0
gdc,qd46.0,99250,119521,0,113831,117553,0
gdc,qd46.0,99250,119521,0,117560,119521,0
