corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x37q.0,mutter,0,
gdc,x37q.0,dr_malkolm,7,
gdc,x37q.0,der_diener,29,
gdc,x37q.0,franziska,1,
gdc,x37q.0,hagelmeier,12,
gdc,x37q.0,sophie,14,
gdc,x37q.0,polizeipraesident,24,
gdc,x37q.0,kullmann,10,
gdc,x37q.0,dirckens,16,
gdc,x37q.0,das_kind,21,
gdc,x37q.0,almer,32,
gdc,x37q.0,pater,17,
gdc,x37q.0,hohenkemnath,28,
gdc,x37q.0,veitralf,31,
gdc,x37q.0,laurus_bein,11,
gdc,x37q.0,die_maedchen,34,
gdc,x37q.0,lydia,15,
gdc,x37q.0,der_schweinekopf,23,
gdc,x37q.0,breitenbach,25,
gdc,x37q.0,herzogin,18,
gdc,x37q.0,spreizfuesschen,8,
gdc,x37q.0,mausi,9,
gdc,x37q.0,herzog,19,
gdc,x37q.0,gislind,20,
gdc,x37q.0,der_hundekopf,22,
gdc,x37q.0,fahrstuhl,26,
gdc,x37q.0,rohrdommel,5,
gdc,x37q.0,regisseur,27,
gdc,x37q.0,dr_hornstein,30,
gdc,x37q.0,veit_kunz,3,
gdc,x37q.0,chorus,33,
gdc,x37q.0,kiesgraeber,6,
gdc,x37q.0,karaminka,13,
gdc,x37q.0,dr_hofmiller,2,
gdc,x37q.0,gespensterschreck,4,
