corpus,drama,figure_surface,figure_id,Gender,Age
gdc,q3hr.0,Bartolomeo,bartolomeo,MALE,
gdc,q3hr.0,Sigismondo,sigismondo,MALE,
gdc,q3hr.0,Atalanta,atalanta,FEMALE,
