corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,vnn3.0,obrister,37,
gdc,vnn3.0,siebenter_geist,16,
gdc,vnn3.0,erster_student,2,
gdc,vnn3.0,dritter_geist,12,
gdc,vnn3.0,sechster_geist,15,
gdc,vnn3.0,sokrates,26,
gdc,vnn3.0,reisender,42,
gdc,vnn3.0,andere_stimme_5-9f,55,
gdc,vnn3.0,alle_aussen,45,
gdc,vnn3.0,vierter_geist,13,
gdc,vnn3.0,zweiter_hoefling,30,
gdc,vnn3.0,alter,22,
gdc,vnn3.0,hoeflinge,34,
gdc,vnn3.0,volk,44,
gdc,vnn3.0,zweiter_geist,11,
gdc,vnn3.0,stimme_5-9a,59,
gdc,vnn3.0,andere_stimme_5-9i,58,
gdc,vnn3.0,gerichtsdiener,7,
gdc,vnn3.0,brenner,0,
gdc,vnn3.0,eine_stimme_5-9,50,
gdc,vnn3.0,stimme,9,
gdc,vnn3.0,mann,21,
gdc,vnn3.0,liese,17,
gdc,vnn3.0,eremit,19,
gdc,vnn3.0,andere_stimme_5-9d,53,
gdc,vnn3.0,einer_vom_volk_sich_vordraengend,48,
gdc,vnn3.0,maedchen,20,
gdc,vnn3.0,cato,27,
gdc,vnn3.0,stimme_5-9b,60,
gdc,vnn3.0,fuenfter_hoefling,33,
gdc,vnn3.0,solon,28,
gdc,vnn3.0,andere_stimme_5-9a,49,
gdc,vnn3.0,helena,40,
gdc,vnn3.0,fausts_mutter,41,
gdc,vnn3.0,erster_geist,10,
gdc,vnn3.0,andere_stimme_5-9e,54,
gdc,vnn3.0,jaegermeister,38,
gdc,vnn3.0,wirt,18,
gdc,vnn3.0,fuerst,35,
gdc,vnn3.0,ithuriel,8,
gdc,vnn3.0,vierter_hoefling,32,
gdc,vnn3.0,fuenfter_geist,14,
gdc,vnn3.0,guergel,43,
gdc,vnn3.0,erster_hoefling,29,
gdc,vnn3.0,kaemmerer,36,
gdc,vnn3.0,andere_stimme_5-9b,51,
gdc,vnn3.0,geist,25,
gdc,vnn3.0,dritter_hoefling,31,
gdc,vnn3.0,mephistopheles,1,
gdc,vnn3.0,andere_stimme_5-9c,52,
gdc,vnn3.0,maler,23,
gdc,vnn3.0,andere_stimme_5-8a,46,
gdc,vnn3.0,zweiter_student,3,
gdc,vnn3.0,fausts_vater,6,
gdc,vnn3.0,stimme_5-9c,61,
gdc,vnn3.0,doktor_faust,5,
gdc,vnn3.0,kanzler,39,
gdc,vnn3.0,andere_stimme_5-8b,47,
gdc,vnn3.0,dritter_student,4,
gdc,vnn3.0,andere_stimme_5-9h,57,
gdc,vnn3.0,andere_stimme_5-9g,56,
gdc,vnn3.0,dame,24,
