corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,11g5f.0,413,23167,0,429,9196,0
gdc,11g5f.0,413,23167,0,9204,13834,0
gdc,11g5f.0,413,23167,0,13841,16382,0
gdc,11g5f.0,413,23167,0,16388,21472,0
gdc,11g5f.0,413,23167,0,21479,22786,0
gdc,11g5f.0,413,23167,0,22792,23167,0
gdc,11g5f.0,23176,57298,0,23193,26107,0
gdc,11g5f.0,23176,57298,0,26114,34924,0
gdc,11g5f.0,23176,57298,0,34932,36276,0
gdc,11g5f.0,23176,57298,0,36283,42326,0
gdc,11g5f.0,23176,57298,0,42333,52328,0
gdc,11g5f.0,23176,57298,0,52335,57298,0
gdc,11g5f.0,57307,97959,0,57324,59310,0
gdc,11g5f.0,57307,97959,0,59317,61800,0
gdc,11g5f.0,57307,97959,0,61806,64877,0
gdc,11g5f.0,57307,97959,0,64884,65810,0
gdc,11g5f.0,57307,97959,0,65818,73613,0
gdc,11g5f.0,57307,97959,0,73620,81526,0
gdc,11g5f.0,57307,97959,0,81533,82440,0
gdc,11g5f.0,57307,97959,0,82448,84090,0
gdc,11g5f.0,57307,97959,0,84096,97959,0
gdc,11g5f.0,97967,120453,0,97984,100696,0
gdc,11g5f.0,97967,120453,0,100703,101481,0
gdc,11g5f.0,97967,120453,0,101488,101979,0
gdc,11g5f.0,97967,120453,0,101986,106267,0
gdc,11g5f.0,97967,120453,0,106274,107299,0
gdc,11g5f.0,97967,120453,0,107306,110570,0
gdc,11g5f.0,97967,120453,0,110577,116743,0
gdc,11g5f.0,97967,120453,0,116750,120453,0
gdc,11g5f.0,120462,151516,0,120479,121921,0
gdc,11g5f.0,120462,151516,0,121928,122373,0
gdc,11g5f.0,120462,151516,0,122380,124980,0
gdc,11g5f.0,120462,151516,0,124987,125813,0
gdc,11g5f.0,120462,151516,0,125820,130378,0
gdc,11g5f.0,120462,151516,0,130384,136409,0
gdc,11g5f.0,120462,151516,0,136416,139635,0
gdc,11g5f.0,120462,151516,0,139642,151516,0
