corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qdnz.0,Die Dritte,ein_drittes_fraeulein_e,FEMALE,
gdc,qdnz.0,Vorsänger,vorsaenger,MALE,
gdc,qdnz.0,Ein Fräulein,ein_fraeulein_b,FEMALE,
gdc,qdnz.0,Stimmen,stimmen,UNKNOWN,
gdc,qdnz.0,Erster Knecht,knecht_a,MALE,
gdc,qdnz.0,Werke,werke,UNKNOWN,
gdc,qdnz.0,Teufel,teufel,MALE,
gdc,qdnz.0,Knecht,knecht_b,MALE,
gdc,qdnz.0,Gott der Herr,gott_der_herr,MALE,
gdc,qdnz.0,Ein anderer,ein_anderer_e,MALE,
gdc,qdnz.0,Hausvogt,hausvogt,MALE,
gdc,qdnz.0,Ein anderer Gast,ein_anderer_gast_g,MALE,
gdc,qdnz.0,Ein Fräulein,ein_fraeulein_a,FEMALE,
gdc,qdnz.0,Ein Gast,ein_gast_c,MALE,
gdc,qdnz.0,Glaube,glaube,UNKNOWN,
gdc,qdnz.0,Die Zweite,ein_anderes_fraeulein_d,FEMALE,
gdc,qdnz.0,Mammon,mammon,UNKNOWN,
gdc,qdnz.0,Koch,koch,MALE,
gdc,qdnz.0,Ein Gast,ein_gast_h,MALE,
gdc,qdnz.0,Ein Gast,ein_gast_b,MALE,
gdc,qdnz.0,Ein anderer,ein_anderer_i,MALE,
gdc,qdnz.0,Jedermann,jedermann,MALE,
gdc,qdnz.0,Ein Fräulein,ein_fraeulein_h,FEMALE,
gdc,qdnz.0,Das eine Fräulein,ein_fraeulein_f,FEMALE,
gdc,qdnz.0,Dünner Vetter,duenner_vetter,MALE,
gdc,qdnz.0,Schuldknecht,schuldknecht,MALE,
gdc,qdnz.0,Das gleiche Fräulein,ein_anderes_fraeulein_g,FEMALE,
gdc,qdnz.0,Schuldknechts Weib,schuldknechts_weib,FEMALE,
gdc,qdnz.0,Ein Fräulein,ein_fraeulein_c,FEMALE,
gdc,qdnz.0,Spielansager,spielansager,MALE,
gdc,qdnz.0,Tod,tod,UNKNOWN,
gdc,qdnz.0,Buhlschaft,buhlschaft,FEMALE,
gdc,qdnz.0,Der eine Gast,ein_gast_d,MALE,
gdc,qdnz.0,Ein anderer,ein_anderer_j,MALE,
gdc,qdnz.0,Dicker Vetter,dicker_vetter,MALE,
gdc,qdnz.0,Ein Gast,ein_gast_a,MALE,
gdc,qdnz.0,Alle (Die Gäste),alle,UNKNOWN,
gdc,qdnz.0,Der eine Gast,ein_gast_f,MALE,
gdc,qdnz.0,Armer Nachbar,armer_nachbar,MALE,
gdc,qdnz.0,Ein Gast,ein_gast_k,MALE,
gdc,qdnz.0,Gesell,gesell,MALE,
gdc,qdnz.0,Jedermanns Mutter,jedermanns_mutter,FEMALE,
gdc,qdnz.0,Ein anderer,ein_anderer_l,MALE,
