corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,pmfw.0,37,31986,0,312,2530,0
gdc,pmfw.0,37,31986,0,2537,5671,0
gdc,pmfw.0,37,31986,0,5677,6617,0
gdc,pmfw.0,37,31986,0,6625,9380,0
gdc,pmfw.0,37,31986,0,9388,13160,0
gdc,pmfw.0,37,31986,0,13166,19290,0
gdc,pmfw.0,37,31986,0,19297,19992,0
gdc,pmfw.0,37,31986,0,19999,21281,0
gdc,pmfw.0,37,31986,0,21287,22568,0
gdc,pmfw.0,37,31986,0,22576,27809,0
gdc,pmfw.0,37,31986,0,27816,28723,0
gdc,pmfw.0,37,31986,0,28731,29650,0
gdc,pmfw.0,37,31986,0,29658,30912,0
gdc,pmfw.0,37,31986,0,30920,31986,0
gdc,pmfw.0,32417,59293,0,32466,33538,0
gdc,pmfw.0,32417,59293,0,33547,45309,0
gdc,pmfw.0,32417,59293,0,45315,46958,0
gdc,pmfw.0,32417,59293,0,46967,50881,0
gdc,pmfw.0,32417,59293,0,50889,54789,0
gdc,pmfw.0,32417,59293,0,54798,59293,0
gdc,pmfw.0,59301,88640,0,59344,60367,0
gdc,pmfw.0,59301,88640,0,60375,60759,0
gdc,pmfw.0,59301,88640,0,60765,61032,0
gdc,pmfw.0,59301,88640,0,61039,66081,0
gdc,pmfw.0,59301,88640,0,66087,66232,0
gdc,pmfw.0,59301,88640,0,66240,69405,0
gdc,pmfw.0,59301,88640,0,69412,70567,0
gdc,pmfw.0,59301,88640,0,70575,77983,0
gdc,pmfw.0,59301,88640,0,77991,81697,0
gdc,pmfw.0,59301,88640,0,81706,82903,0
gdc,pmfw.0,59301,88640,0,82909,83561,0
gdc,pmfw.0,59301,88640,0,83567,84013,0
gdc,pmfw.0,59301,88640,0,84019,85269,0
gdc,pmfw.0,59301,88640,0,85275,88640,0
gdc,pmfw.0,88650,118851,0,88672,90871,0
gdc,pmfw.0,88650,118851,0,90878,91402,0
gdc,pmfw.0,88650,118851,0,91409,91865,0
gdc,pmfw.0,88650,118851,0,91873,97695,0
gdc,pmfw.0,88650,118851,0,97701,98050,0
gdc,pmfw.0,88650,118851,0,98058,98844,0
gdc,pmfw.0,88650,118851,0,98850,99549,0
gdc,pmfw.0,88650,118851,0,99558,99964,0
gdc,pmfw.0,88650,118851,0,99972,100147,0
gdc,pmfw.0,88650,118851,0,100153,102205,0
gdc,pmfw.0,88650,118851,0,102211,103554,0
gdc,pmfw.0,88650,118851,0,103563,104397,0
gdc,pmfw.0,88650,118851,0,104403,105317,0
gdc,pmfw.0,88650,118851,0,105323,105433,0
gdc,pmfw.0,88650,118851,0,105440,107713,0
gdc,pmfw.0,88650,118851,0,107720,109068,0
gdc,pmfw.0,88650,118851,0,109074,110159,0
gdc,pmfw.0,88650,118851,0,110167,110507,0
gdc,pmfw.0,88650,118851,0,110515,112676,0
gdc,pmfw.0,88650,118851,0,112683,116131,0
gdc,pmfw.0,88650,118851,0,116138,117319,0
gdc,pmfw.0,88650,118851,0,117325,118180,0
gdc,pmfw.0,88650,118851,0,118187,118851,0
gdc,pmfw.0,118859,159030,0,118880,124629,0
gdc,pmfw.0,118859,159030,0,124635,134514,0
gdc,pmfw.0,118859,159030,0,134520,134654,0
gdc,pmfw.0,118859,159030,0,134663,134958,0
gdc,pmfw.0,118859,159030,0,134964,137254,0
gdc,pmfw.0,118859,159030,0,137261,140939,0
gdc,pmfw.0,118859,159030,0,140945,141770,0
gdc,pmfw.0,118859,159030,0,141779,142481,0
gdc,pmfw.0,118859,159030,0,142487,148251,0
gdc,pmfw.0,118859,159030,0,148259,156220,0
gdc,pmfw.0,118859,159030,0,156227,156653,0
gdc,pmfw.0,118859,159030,0,156662,158306,0
gdc,pmfw.0,118859,159030,0,158314,159030,0
gdc,pmfw.0,159038,171303,0,159080,159897,0
gdc,pmfw.0,159038,171303,0,159905,162368,0
gdc,pmfw.0,159038,171303,0,162375,162989,0
gdc,pmfw.0,159038,171303,0,162996,163623,0
gdc,pmfw.0,159038,171303,0,163629,164128,0
gdc,pmfw.0,159038,171303,0,164137,165267,0
gdc,pmfw.0,159038,171303,0,165275,166195,0
gdc,pmfw.0,159038,171303,0,166202,171303,0
