corpus,drama,figure_surface,figure_id,Gender,Age
gdc,11gn9.0,Einer (IV),einer_4a,MALE,
gdc,11gn9.0,Hermes,hermes,MALE,
gdc,11gn9.0,Das Volk,das_volk,MALE,
gdc,11gn9.0,Satyros,satyros,MALE,
gdc,11gn9.0,Arsinoe,arsinoe,FEMALE,
gdc,11gn9.0,Eudora,eudora,FEMALE,
gdc,11gn9.0,Einer (IV),einer_4c,MALE,
gdc,11gn9.0,Einer aus dem Volk (III),einer_aus_dem_volk_3,MALE,
gdc,11gn9.0,Einer (IV),einer_4b,MALE,
gdc,11gn9.0,Ein Andrer (IV),ein_andrer_4,MALE,
gdc,11gn9.0,Einer des Volks (V),einer_des_volks_5,MALE,
gdc,11gn9.0,Ein Andrer (V),ein_andrer_5,MALE,
gdc,11gn9.0,Psyche,psyche,FEMALE,
gdc,11gn9.0,Ein Dritter (V),ein_dritter_5,MALE,
gdc,11gn9.0,Einsiedler,einsiedler,MALE,
gdc,11gn9.0,Ein Anderer (III),ein_anderer_3,MALE,
