corpus,drama,figure_surface,figure_id,Gender,Age
gdc,sc8q.0,GANYMED,ganymed,,
gdc,sc8q.0,JUPITER,jupiter,,
gdc,sc8q.0,APOLLO,apollo,,
gdc,sc8q.0,MINERVA,minerva,,
gdc,sc8q.0,AMOR,amor,,
gdc,sc8q.0,VENUS,venus,,
gdc,sc8q.0,JUNO,juno,,
gdc,sc8q.0,CHOR,chor,,
gdc,sc8q.0,EURIDICE,euridice,,
gdc,sc8q.0,PLUTO,pluto,,
gdc,sc8q.0,PROSERPINA,proserpina,,
gdc,sc8q.0,CHOR DER VERDAMMTEN,chor_der_verdammten,,
gdc,sc8q.0,ORPHEUS,orpheus,,
gdc,sc8q.0,CERBERUS,cerberus,,
gdc,sc8q.0,DANAIDEN,danaiden,,
gdc,sc8q.0,TANTALUS,tantalus,,
gdc,sc8q.0,SISIPHUS,sisiphus,,
gdc,sc8q.0,PROMETHEUS,prometheus,,
gdc,sc8q.0,MERKUR,merkur,,
gdc,sc8q.0,DIE DREY FURIEN,die_drey_furien,,
gdc,sc8q.0,VULKAN,vulkan,,
gdc,sc8q.0,MARS,mars,,
