corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,qd27.0,der_tod,2,
gdc,qd27.0,die_mutter,3,
gdc,qd27.0,der_mann,5,
gdc,qd27.0,diener,1,
gdc,qd27.0,das_junge_maedchen,4,
gdc,qd27.0,claudio,0,
