corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,wz0s.0,der_mann_mit_stierkopf,17,
gdc,wz0s.0,philister,67,
gdc,wz0s.0,steinzaenger,51,
gdc,wz0s.0,mutter_b,10,
gdc,wz0s.0,chorus_mysticus,58,
gdc,wz0s.0,valentin,3,
gdc,wz0s.0,gruebelwitz,44,
gdc,wz0s.0,unbekannter,53,
gdc,wz0s.0,kaminfeger,8,
gdc,wz0s.0,katzen,57,
gdc,wz0s.0,karlchen,4,
gdc,wz0s.0,werner,35,
gdc,wz0s.0,juenglingsgeister,62,
gdc,wz0s.0,selige_knaben,56,
gdc,wz0s.0,homunculus,38,
gdc,wz0s.0,stimme_2-8,18,
gdc,wz0s.0,erster_mann,22,
gdc,wz0s.0,karrer,49,
gdc,wz0s.0,lieschen,0,
gdc,wz0s.0,mephistopheles,2,
gdc,wz0s.0,pater_profundus,29,
gdc,wz0s.0,helena,12,
gdc,wz0s.0,fritzchen,5,
gdc,wz0s.0,pater_seraphicus,30,
gdc,wz0s.0,maennchen,14,
gdc,wz0s.0,erzengel_michael,25,
gdc,wz0s.0,pindaros,34,
gdc,wz0s.0,eine_tiefe_furchtbare_bassstimme,7,
gdc,wz0s.0,alter_herr,52,
gdc,wz0s.0,mr_wedge,50,
gdc,wz0s.0,deuterke,47,
gdc,wz0s.0,gesang_hoellischer_geister,54,
gdc,wz0s.0,baerbelchen,26,
gdc,wz0s.0,stiefelknecht,41,
gdc,wz0s.0,chor_b,61,
gdc,wz0s.0,rufe_der_priester,66,
gdc,wz0s.0,zwei_tritonen,59,
gdc,wz0s.0,dr_marianus,27,
gdc,wz0s.0,zweiter_mann,23,
gdc,wz0s.0,hund,20,
gdc,wz0s.0,pater_ecstaticus,28,
gdc,wz0s.0,null,42,
gdc,wz0s.0,faust,1,
gdc,wz0s.0,stiefel_a,39,
gdc,wz0s.0,der_bauer,15,
gdc,wz0s.0,broesamle,45,
gdc,wz0s.0,nereide,33,
gdc,wz0s.0,euphorion,13,
gdc,wz0s.0,mutter_a,9,
gdc,wz0s.0,gustelchen,6,
gdc,wz0s.0,mutter_c,11,
gdc,wz0s.0,fuchs,21,
gdc,wz0s.0,thales,32,
gdc,wz0s.0,greisengeister,64,
gdc,wz0s.0,scharrer,48,
gdc,wz0s.0,lyell,36,
gdc,wz0s.0,hascherl,46,
gdc,wz0s.0,priesnitz,37,
gdc,wz0s.0,seismos,31,
gdc,wz0s.0,schemen,19,
gdc,wz0s.0,denkerke,43,
gdc,wz0s.0,chor_a,60,
gdc,wz0s.0,viele_mehrere_andere_stimmen_4-3,65,
gdc,wz0s.0,stiefel_b,40,
gdc,wz0s.0,vollendetere_frauengeister,63,
gdc,wz0s.0,stimme_des_herrn,24,
gdc,wz0s.0,die_gestalt,16,
gdc,wz0s.0,unsichtbare_gute_geister,55,
