corpus,drama,figure_surface,figure_id,Gender,Age
gdc,p5cg.0,Alle (IV/6),alle_4-6,UNKNOWN,
gdc,p5cg.0,Santos,santos,MALE,
gdc,p5cg.0,Alle (II/7),alle_2-7,UNKNOWN,
gdc,p5cg.0,Ruben,ruben,MALE,
gdc,p5cg.0,Diener (IV/1),diener_4-1,MALE,
gdc,p5cg.0,Joel,joel,MALE,
gdc,p5cg.0,Diener (I/2),diener_1-2,MALE,
gdc,p5cg.0,Manasse,manasse,MALE,
gdc,p5cg.0,Akiba,akiba,MALE,
gdc,p5cg.0,Baruch,baruch,MALE,
gdc,p5cg.0,Uriel,uriel,MALE,
gdc,p5cg.0,Jochai,jochai,MALE,
gdc,p5cg.0,Esther,esther,FEMALE,
gdc,p5cg.0,De Silva,silva,MALE,
gdc,p5cg.0,Embden,embden,MALE,
gdc,p5cg.0,Simon,simon,MALE,
gdc,p5cg.0,Judith,judith,FEMALE,
