corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x8mw.0,gracchus,12,
gdc,x8mw.0,agricola,2,
gdc,x8mw.0,opimius,9,
gdc,x8mw.0,cornelia,5,
gdc,x8mw.0,scipio,16,
gdc,x8mw.0,carbo,0,
gdc,x8mw.0,drusus,10,
gdc,x8mw.0,euporus,3,
gdc,x8mw.0,metellus,8,
gdc,x8mw.0,senat_senatoren,21,
gdc,x8mw.0,pomponius,7,
gdc,x8mw.0,lictor_3,17,
gdc,x8mw.0,volk,20,
gdc,x8mw.0,laetorius,4,
gdc,x8mw.0,sklavin,15,
gdc,x8mw.0,aulus,13,
gdc,x8mw.0,der_sclave,18,
gdc,x8mw.0,lictor_5,19,
gdc,x8mw.0,buerger,22,
gdc,x8mw.0,licinnia,6,
gdc,x8mw.0,lictor_1,11,
gdc,x8mw.0,kleon,1,
gdc,x8mw.0,rufus,14,
