corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,qdmd.0,534,38089,0,534,38089,0
gdc,qdmd.0,38096,64742,0,38096,64742,0
gdc,qdmd.0,64749,87924,0,64749,87924,0
