corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,swzc.0,flavus,33,
gdc,swzc.0,zenturjo_3,27,
gdc,swzc.0,nymphidius,29,
gdc,swzc.0,erster_jude,42,
gdc,swzc.0,dritte_christjana,16,
gdc,swzc.0,erster_bote,21,
gdc,swzc.0,zenturjo_5-2a,45,
gdc,swzc.0,zweiter_leichentraeger,17,
gdc,swzc.0,sporus,48,
gdc,swzc.0,praetor,51,
gdc,swzc.0,kurio,25,
gdc,swzc.0,zweiter_jude,43,
gdc,swzc.0,andere_alle_maedchen,52,
gdc,swzc.0,erste_christjana,15,
gdc,swzc.0,kosroes,30,
gdc,swzc.0,zweiter_christjanus,24,
gdc,swzc.0,die_stimme,35,
gdc,swzc.0,zenturjo_4,34,
gdc,swzc.0,soldat,36,
gdc,swzc.0,drittes_maedchen,4,
gdc,swzc.0,zweites_maedchen,3,
gdc,swzc.0,seneka,9,
gdc,swzc.0,zenturjo_5-2b,46,
gdc,swzc.0,spaeher,47,
gdc,swzc.0,montanus,5,
gdc,swzc.0,ein_maedchen,20,
gdc,swzc.0,bewafneter,26,
gdc,swzc.0,zweiter_bote,22,
gdc,swzc.0,erster_roemer,39,
gdc,swzc.0,lukanus,1,
gdc,swzc.0,tigellinus,11,
gdc,swzc.0,burrus,10,
gdc,swzc.0,dritter_roemer,41,
gdc,swzc.0,alle_uebrigen_die_andern,53,
gdc,swzc.0,zweite_christjana,14,
gdc,swzc.0,erster_leichentraeger,13,
gdc,swzc.0,erstes_maedchen,2,
gdc,swzc.0,augustjani,55,
gdc,swzc.0,nero,0,
gdc,swzc.0,terpnus,6,
gdc,swzc.0,zweiter_begleiter,32,
gdc,swzc.0,dritter_leichentraeger,18,
gdc,swzc.0,euelpius,23,
gdc,swzc.0,zweiter_roemer,40,
gdc,swzc.0,erster_zenturjo_5-3,50,
gdc,swzc.0,zenturjo_1-1,8,
gdc,swzc.0,erster_christjanus,12,
gdc,swzc.0,phaon,49,
gdc,swzc.0,charmis,37,
gdc,swzc.0,erster_begleiter,31,
gdc,swzc.0,einer_vom_dritten_transport,19,
gdc,swzc.0,hasta,44,
gdc,swzc.0,akte,7,
gdc,swzc.0,doryphoros,38,
gdc,swzc.0,die_truppen,54,
gdc,swzc.0,epaphroditus,28,
