corpus,drama,figure_surface,figure_id,Gender,Age
gdc,t96n.0,Fritz,fritz,MALE,
gdc,t96n.0,Johann,johann,MALE,
gdc,t96n.0,Pralling,pralling,MALE,
gdc,t96n.0,Wolf,wolf,MALE,
gdc,t96n.0,Gründling,gruendling,MALE,
gdc,t96n.0,Sockel,sockel,MALE,
gdc,t96n.0,Valentin,valentin,MALE,
gdc,t96n.0,Rosa,rosa,FEMALE,
gdc,t96n.0,Helm,helm,MALE,
gdc,t96n.0,Walter,walter,MALE,
gdc,t96n.0,Dumont,dumont,MALE,
gdc,t96n.0,Flottwell,flottwell,MALE,
gdc,t96n.0,Ein Gast,ein_gast,MALE,
gdc,t96n.0,Cheristane,cheristane,FEMALE,
gdc,t96n.0,Azur,azur,UNKNOWN,
gdc,t96n.0,Der Bettler,der_bettler,MALE,
gdc,t96n.0,Haushofmeister,haushofmeister,MALE,
gdc,t96n.0,Diener (II/3),diener_2-3,MALE,
gdc,t96n.0,Weib,weib,FEMALE,
gdc,t96n.0,Juwelier,juwelier,MALE,
gdc,t96n.0,Klugheim,klugheim,MALE,
gdc,t96n.0,Amalie,amalie,FEMALE,
gdc,t96n.0,Flitterstein,flitterstein,MALE,
gdc,t96n.0,Kellermeister,kellermeister,MALE,
gdc,t96n.0,Arzt,arzt,MALE,
gdc,t96n.0,Betti,betti,FEMALE,
gdc,t96n.0,Thomas,thomas,MALE,
gdc,t96n.0,Max,max,MALE,
gdc,t96n.0,Gärtner,gaertner,MALE,
gdc,t96n.0,Diener (III/3),diener_3-3,MALE,
gdc,t96n.0,Liese,liese,FEMALE,
gdc,t96n.0,Michael,michael,MALE,
gdc,t96n.0,Hiesel,hiesel,MALE,
gdc,t96n.0,Pepi,pepi,MALE,
gdc,t96n.0,Hansel,hansel,MALE,
gdc,t96n.0,Chor (I/1),chor_1-1,UNKNOWN,
gdc,t96n.0,Alle (I/7–9),alle_1-7_bis_1-9,UNKNOWN,
gdc,t96n.0,Jagdchor,jagdchor,MALE,
gdc,t96n.0,Chor (II/1),chor_2-1,UNKNOWN,
gdc,t96n.0,Chor von Gästen,chor_gaeste_2-11,UNKNOWN,
gdc,t96n.0,Bediente/Chor,bediente_chor,UNKNOWN,
gdc,t96n.0,Alle/Chor (III/11),alle_chor_3-11,UNKNOWN,
gdc,t96n.0,Senner und Sennerinnen,senner_und_sennerinnen,UNKNOWN,
