corpus,drama,figure_surface,figure_id,Gender,Age
gdc,nm2b.0,Jungfer Dorchen,jungfer_dorchen,FEMALE,
gdc,nm2b.0,Herr von Muckersdorff,herr_von_muckersdorff,MALE,
gdc,nm2b.0,Frau Ehrlichen,frau_ehrlichen,FEMALE,
gdc,nm2b.0,Jungfer Luischen,jungfer_luischen,FEMALE,
gdc,nm2b.0,Herr Scheinfromm,herr_scheinfromm,MALE,
gdc,nm2b.0,Frau Glaubeleichtin,frau_glaubeleichtin,FEMALE,
gdc,nm2b.0,Frau Bettelsackin,frau_bettelsackin,FEMALE,
gdc,nm2b.0,Cathrine,cathrine,FEMALE,
gdc,nm2b.0,Herr Liebmann,herr_liebmann,MALE,
gdc,nm2b.0,Frau Zanckenheimin,frau_zanckenheimin,FEMALE,
gdc,nm2b.0,Herr Glaubeleicht,herr_glaubeleicht,MALE,
gdc,nm2b.0,Herr Wackermann,herr_wackermann,MALE,
gdc,nm2b.0,Frau Seuffzerin,frau_seuffzerin,FEMALE,
gdc,nm2b.0,Jacob,jacob,MALE,
gdc,nm2b.0,Der Advocat,der_advocat,MALE,
gdc,nm2b.0,Der Diener,der_diener,MALE,
