corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,tvcm.0,alle_2,13,
gdc,tvcm.0,erster_ratsherr_3,9,
gdc,tvcm.0,zweiter_ratsherr_3,10,
gdc,tvcm.0,zweiter_magistratsbeamter,3,
gdc,tvcm.0,magistratsbeamter,7,
gdc,tvcm.0,erster_ratsherr_2,5,
gdc,tvcm.0,zweiter_ratsherr_2,6,
gdc,tvcm.0,die_schildbuerger,14,
gdc,tvcm.0,dritter_magistratsbeamter,4,
gdc,tvcm.0,der_ratsherr_3,12,
gdc,tvcm.0,kaeseberg,1,
gdc,tvcm.0,dritter_ratsherr_2,8,
gdc,tvcm.0,wiedewitt,0,
gdc,tvcm.0,kaiser,11,
gdc,tvcm.0,von_moellerkuchen,2,
