corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wznr.0,Walz,walz,MALE,
gdc,wznr.0,Feldscheer,feldscheer,MALE,
gdc,wznr.0,Doktor,doktor,MALE,
gdc,wznr.0,Fridericke,fridericke,FEMALE,
gdc,wznr.0,Justitzräthin,justitzraethin,FEMALE,
gdc,wznr.0,Werner,werner,MALE,
gdc,wznr.0,Wilhelm,wilhelm,MALE,
gdc,wznr.0,Caroline,caroline,FEMALE,
gdc,wznr.0,Karl,karl,MALE,
gdc,wznr.0,Ein Officier,ein_officier,MALE,
gdc,wznr.0,Langen,langen,MALE,
gdc,wznr.0,Bettelweib,bettelweib,FEMALE,
gdc,wznr.0,Lenchen,lenchen,FEMALE,
gdc,wznr.0,Jud,jud,MALE,
gdc,wznr.0,Französin,franzoesin,FEMALE,
gdc,wznr.0,Christian,christian,MALE,
