corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,tvc5.0,MICHAEL,michael,,
gdc,tvc5.0,PETRUS,petrus,,
gdc,tvc5.0,MORITZ,moritz,,
gdc,tvc5.0,ERIKA,erika,,
gdc,tvc5.0,HANNEMANN,hannemann,,
gdc,tvc5.0,HENNEMANN,hennemann,,
gdc,tvc5.0,EIN BEAMTER,ein_beamter,,
gdc,tvc5.0,DIE POSTBEAMTEN,die_postbeamten,,
gdc,tvc5.0,"Der alte Petrus, oder Im Himmel spukt es auch",de,"Scheerbart, Paul",118606816,,,0,1904,0,0
