corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,m0br.0,362,29340,0,378,8782,0
gdc,m0br.0,362,29340,0,8789,9316,0
gdc,m0br.0,362,29340,0,9322,14226,0
gdc,m0br.0,362,29340,0,14233,20187,0
gdc,m0br.0,362,29340,0,20194,23468,0
gdc,m0br.0,362,29340,0,23476,26424,0
gdc,m0br.0,362,29340,0,26430,29340,0
gdc,m0br.0,29349,58319,0,29366,37227,0
gdc,m0br.0,29349,58319,0,37235,43198,0
gdc,m0br.0,29349,58319,0,43205,47105,0
gdc,m0br.0,29349,58319,0,47112,50615,0
gdc,m0br.0,29349,58319,0,50623,55974,0
gdc,m0br.0,29349,58319,0,55981,58319,0
gdc,m0br.0,58328,92206,0,58345,62122,0
gdc,m0br.0,58328,92206,0,62130,68088,0
gdc,m0br.0,58328,92206,0,68094,74511,0
gdc,m0br.0,58328,92206,0,74518,76929,0
gdc,m0br.0,58328,92206,0,76936,78091,0
gdc,m0br.0,58328,92206,0,78097,81157,0
gdc,m0br.0,58328,92206,0,81164,84416,0
gdc,m0br.0,58328,92206,0,84422,92206,0
gdc,m0br.0,92215,122340,0,92232,96760,0
gdc,m0br.0,92215,122340,0,96767,104100,0
gdc,m0br.0,92215,122340,0,104108,105229,0
gdc,m0br.0,92215,122340,0,105236,116403,0
gdc,m0br.0,92215,122340,0,116410,119106,0
gdc,m0br.0,92215,122340,0,119114,122340,0
gdc,m0br.0,122349,160180,0,122366,130864,0
gdc,m0br.0,122349,160180,0,130871,134387,0
gdc,m0br.0,122349,160180,0,134394,138913,0
gdc,m0br.0,122349,160180,0,138920,145630,0
gdc,m0br.0,122349,160180,0,145636,147863,0
gdc,m0br.0,122349,160180,0,147870,151220,0
gdc,m0br.0,122349,160180,0,151227,151869,0
gdc,m0br.0,122349,160180,0,151875,160180,0
