corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,x3bf.0,der_ruehrige_verleger,1,
gdc,x3bf.0,der_verschaemte_autor,2,
gdc,x3bf.0,hugenberg,8,
gdc,x3bf.0,ludmilla_steinherz,16,
gdc,x3bf.0,der_hohe_staatsanwalt,3,
gdc,x3bf.0,rodrigo,4,
gdc,x3bf.0,der_normale_leser,0,
gdc,x3bf.0,puntschu,15,
gdc,x3bf.0,kungu_poti,20,
gdc,x3bf.0,dr_hilti,21,
gdc,x3bf.0,bob,17,
gdc,x3bf.0,lulu,9,
gdc,x3bf.0,ein_polizeikommissaer,18,
gdc,x3bf.0,bianetta,10,
gdc,x3bf.0,die_geschwitz,5,
gdc,x3bf.0,schigolch,7,
gdc,x3bf.0,jack,22,
gdc,x3bf.0,magelone,11,
gdc,x3bf.0,kadidja,13,
gdc,x3bf.0,heilmann,14,
gdc,x3bf.0,casti-piani,12,
gdc,x3bf.0,alwa,6,
gdc,x3bf.0,herr_hunidei,19,
