corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,rjmw.0,SIR WILLIAM,sir_william,,
gdc,rjmw.0,WAITWELL,waitwell,,
gdc,rjmw.0,DER WIRT,der_wirt,,
gdc,rjmw.0,MELLEFONT,mellefont,,
gdc,rjmw.0,NORTON,norton,,
gdc,rjmw.0,BETTY,betty,,
gdc,rjmw.0,SARA,sara,,
gdc,rjmw.0,MARWOOD,marwood,,
gdc,rjmw.0,HANNAH,hannah,,
gdc,rjmw.0,DER BEDIENTE,der_bediente,,
gdc,rjmw.0,ARABELLA,arabella,,
gdc,rjmw.0,Miß Sara Sampson,de,"Lessing, Gotthold Ephraim",118572121,,,0,1755,1755,0
