corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,jn6f.0,steinklopferhanns,4,
gdc,jn6f.0,klaus,11,
gdc,jn6f.0,martin,3,
gdc,jn6f.0,anton,7,
gdc,jn6f.0,josepha,14,
gdc,jn6f.0,tobias,15,
gdc,jn6f.0,die_bursche,17,
gdc,jn6f.0,chor_der_wallfahrer,21,
gdc,jn6f.0,brenninger,10,
gdc,jn6f.0,ursel,16,
gdc,jn6f.0,die_bauern,18,
gdc,jn6f.0,einzelne_alle_mehrere_1-4_und_1-6,19,
gdc,jn6f.0,marthe,6,
gdc,jn6f.0,sepp,5,
gdc,jn6f.0,grossbauer,9,
gdc,jn6f.0,mathies,12,
gdc,jn6f.0,michl,0,
gdc,jn6f.0,veit,2,
gdc,jn6f.0,mehrere_weiber,22,
gdc,jn6f.0,einige_mehrere_alle_2-6_bis_2-9,20,
gdc,jn6f.0,altlechner,13,
gdc,jn6f.0,loisl,1,
gdc,jn6f.0,liesel,8,
