corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,v3n4.0,CATHRINE,cathrine,,
gdc,v3n4.0,PHILINTE,philinte,,
gdc,v3n4.0,NICANDER,nicander,,
gdc,v3n4.0,JULIANE,juliane,,
gdc,v3n4.0,AGENOR,agenor,,
gdc,v3n4.0,HEINRICH,heinrich,,
gdc,v3n4.0,AGATHE,agathe,,
gdc,v3n4.0,Der Triumph der guten Frauen,de,"Schlegel, Johann Elias",118608002,,,1747,1748,0,0
