corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,x82c.0,323,395,0,323,395,0
gdc,x82c.0,401,15465,0,669,7002,0
gdc,x82c.0,401,15465,0,7008,9099,0
gdc,x82c.0,401,15465,0,9105,15465,0
gdc,x82c.0,15473,23116,0,15497,20948,0
gdc,x82c.0,15473,23116,0,20956,22089,0
gdc,x82c.0,15473,23116,0,22096,23116,0
gdc,x82c.0,23122,41747,0,23157,25979,0
gdc,x82c.0,23122,41747,0,25986,28704,0
gdc,x82c.0,23122,41747,0,28710,39083,0
gdc,x82c.0,23122,41747,0,39089,40754,0
gdc,x82c.0,23122,41747,0,40762,41747,0
