corpus,drama,figure_surface,figure_id,Gender,Age
gdc,qkmx.0,Sekretär Ahlden,sekretaer,MALE,
gdc,qkmx.0,Ladendiener,ladendiener,MALE,
gdc,qkmx.0,Baron,baron,MALE,
gdc,qkmx.0,Haushofmeister,haushofmeister,MALE,
gdc,qkmx.0,Doktor,doktor,MALE,
gdc,qkmx.0,Ruhberg der Sohn,ruhberg_der_sohn,MALE,
gdc,qkmx.0,Gerichtsdiener,gerichtsdiener,MALE,
gdc,qkmx.0,Henriette,henriette,FEMALE,
gdc,qkmx.0,Salomon,salomon,MALE,
gdc,qkmx.0,Hofräthin,hofraethin,FEMALE,
gdc,qkmx.0,Ruhberg Vater,ruhberg_vater,MALE,
gdc,qkmx.0,Hofrath,hofrath,MALE,
gdc,qkmx.0,Louise,louise,FEMALE,
gdc,qkmx.0,Oberkommissär,oberkommissaer,MALE,
gdc,qkmx.0,Christian,christian,MALE,
gdc,qkmx.0,Madame Ruhberg,madame_ruhberg,FEMALE,
