corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,jn6k.0,390,39591,0,850,1161,0
gdc,jn6k.0,390,39591,0,1167,2303,0
gdc,jn6k.0,390,39591,0,2310,5542,0
gdc,jn6k.0,390,39591,0,5549,9862,0
gdc,jn6k.0,390,39591,0,9869,11995,0
gdc,jn6k.0,390,39591,0,12002,14141,0
gdc,jn6k.0,390,39591,0,14148,14820,0
gdc,jn6k.0,390,39591,0,14827,24905,0
gdc,jn6k.0,390,39591,0,24909,26331,0
gdc,jn6k.0,390,39591,0,26338,36257,0
gdc,jn6k.0,390,39591,0,36264,39591,0
gdc,jn6k.0,39601,83078,0,40105,43224,0
gdc,jn6k.0,39601,83078,0,43231,44075,0
gdc,jn6k.0,39601,83078,0,44081,45551,0
gdc,jn6k.0,39601,83078,0,45558,59783,0
gdc,jn6k.0,39601,83078,0,59789,61254,0
gdc,jn6k.0,39601,83078,0,61261,65036,0
gdc,jn6k.0,39601,83078,0,65043,65717,0
gdc,jn6k.0,39601,83078,0,65724,66624,0
gdc,jn6k.0,39601,83078,0,66631,68178,0
gdc,jn6k.0,39601,83078,0,68185,71812,0
gdc,jn6k.0,39601,83078,0,71816,74093,0
gdc,jn6k.0,39601,83078,0,74100,74581,0
gdc,jn6k.0,39601,83078,0,74588,75662,0
gdc,jn6k.0,39601,83078,0,75670,76855,0
gdc,jn6k.0,39601,83078,0,76861,81435,0
gdc,jn6k.0,39601,83078,0,81441,83078,0
gdc,jn6k.0,83086,100336,0,83144,85286,0
gdc,jn6k.0,83086,100336,0,85294,86159,0
gdc,jn6k.0,83086,100336,0,86166,90243,0
gdc,jn6k.0,83086,100336,0,90250,91292,0
gdc,jn6k.0,83086,100336,0,91298,91828,0
gdc,jn6k.0,83086,100336,0,91835,98541,0
gdc,jn6k.0,83086,100336,0,98547,100336,0
