corpus,drama,figure_surface,figure_id,Gender,Age
gdc,n2kq.0,Hugo,hugo,MALE,
gdc,n2kq.0,Bezirksvorsteher,bezirksvorsteher,MALE,
gdc,n2kq.0,Randor,randor,MALE,
gdc,n2kq.0,Gordon,gordon,MALE,
gdc,n2kq.0,Hiller,hiller,MALE,
gdc,n2kq.0,Udaschkin,udaschkin,MALE,
gdc,n2kq.0,Hans,hans,MALE,
gdc,n2kq.0,Henry,henry,MALE,
gdc,n2kq.0,Wächter,waechter,MALE,
gdc,n2kq.0,Box,box,MALE,
gdc,n2kq.0,Bedienter,bedienter,MALE,
gdc,n2kq.0,Georgine,georgine,FEMALE,
gdc,n2kq.0,Gertrud,gertrud,FEMALE,
gdc,n2kq.0,Frau Box,frau_box,FEMALE,
gdc,n2kq.0,Rosa,rosa,FEMALE,
gdc,n2kq.0,Bose,bose,MALE,
gdc,n2kq.0,Kammerfrau,kammerfrau,FEMALE,
gdc,n2kq.0,Waldemar,waldemar,MALE,
gdc,n2kq.0,Gregor,gregor,MALE,
