corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,r121.0,zweite_maske,14,
gdc,r121.0,erster_leichentraeger,10,
gdc,r121.0,anfuehrer,12,
gdc,r121.0,faust,3,
gdc,r121.0,wagner,2,
gdc,r121.0,erste_maske,13,
gdc,r121.0,zweiter_leichentraeger,11,
gdc,r121.0,dritte_maske,15,
gdc,r121.0,stimme_heftig_von_aussen,16,
gdc,r121.0,erster_student,6,
gdc,r121.0,zweiter_student,7,
gdc,r121.0,studenten,18,
gdc,r121.0,dritter_student,8,
gdc,r121.0,kaethe,1,
gdc,r121.0,dumpfe_stimme,5,
gdc,r121.0,gerichtsdiener,19,
gdc,r121.0,diether,0,
gdc,r121.0,der_fremde,4,
gdc,r121.0,choralartiger_gesang,17,
gdc,r121.0,helene,9,
