corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,kmdp.0,1155,32579,0,1168,3650,0
gdc,kmdp.0,1155,32579,0,3657,6458,0
gdc,kmdp.0,1155,32579,0,6465,9284,0
gdc,kmdp.0,1155,32579,0,9291,10400,0
gdc,kmdp.0,1155,32579,0,10407,19130,0
gdc,kmdp.0,1155,32579,0,19137,20701,0
gdc,kmdp.0,1155,32579,0,20707,23699,0
gdc,kmdp.0,1155,32579,0,23706,32579,0
gdc,kmdp.0,32654,58454,0,32700,34470,0
gdc,kmdp.0,32654,58454,0,34477,41388,0
gdc,kmdp.0,32654,58454,0,41395,41787,0
gdc,kmdp.0,32654,58454,0,41794,42391,0
gdc,kmdp.0,32654,58454,0,42398,46423,0
gdc,kmdp.0,32654,58454,0,46430,50685,0
gdc,kmdp.0,32654,58454,0,50691,51432,0
gdc,kmdp.0,32654,58454,0,51439,56957,0
gdc,kmdp.0,32654,58454,0,56964,58454,0
gdc,kmdp.0,58460,79215,0,58491,59537,0
gdc,kmdp.0,58460,79215,0,59544,67693,0
gdc,kmdp.0,58460,79215,0,67699,69421,0
gdc,kmdp.0,58460,79215,0,69428,77020,0
gdc,kmdp.0,58460,79215,0,77028,79215,0
gdc,kmdp.0,79221,96372,0,79258,80331,0
gdc,kmdp.0,79221,96372,0,80339,81785,0
gdc,kmdp.0,79221,96372,0,81792,83734,0
gdc,kmdp.0,79221,96372,0,83742,84689,0
gdc,kmdp.0,79221,96372,0,84696,85597,0
gdc,kmdp.0,79221,96372,0,85603,87298,0
gdc,kmdp.0,79221,96372,0,87306,90230,0
gdc,kmdp.0,79221,96372,0,90237,96372,0
gdc,kmdp.0,96428,117802,0,96623,106791,0
gdc,kmdp.0,96428,117802,0,106798,111555,0
gdc,kmdp.0,96428,117802,0,111562,117802,0
