corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,rfd8.0,jean,3,
gdc,rfd8.0,groeber,2,
gdc,rfd8.0,kissling,0,
gdc,rfd8.0,ida,9,
gdc,rfd8.0,alfred,12,
gdc,rfd8.0,kellner_1-1,1,
gdc,rfd8.0,franziska,10,
gdc,rfd8.0,ulrike,8,
gdc,rfd8.0,amalie,18,
gdc,rfd8.0,erster_gast_2-2,6,
gdc,rfd8.0,schoeller,17,
gdc,rfd8.0,zweiter_gast,15,
gdc,rfd8.0,eugen,7,
gdc,rfd8.0,josephine,5,
gdc,rfd8.0,blumenmaedchen,16,
gdc,rfd8.0,klapproth,13,
gdc,rfd8.0,bernhardy,4,
gdc,rfd8.0,erster_gast_2-5,14,
gdc,rfd8.0,kellner_2-3,11,
gdc,rfd8.0,friederike,19,
