corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kd4c.0,therese,4,
gdc,kd4c.0,ein_anderer,10,
gdc,kd4c.0,alle_mehrere_1-15,17,
gdc,kd4c.0,kaethchen,0,
gdc,kd4c.0,ein_vierter_buerger,12,
gdc,kd4c.0,kommissaer,14,
gdc,kd4c.0,erste_buergerin,15,
gdc,kd4c.0,zweite_buergerin,16,
gdc,kd4c.0,toloysky,7,
gdc,kd4c.0,die_vier_tiroler,13,
gdc,kd4c.0,ferdinand,8,
gdc,kd4c.0,redlich,2,
gdc,kd4c.0,mueller,5,
gdc,kd4c.0,alle_und_chor_3-10_und_3-12,18,
gdc,kd4c.0,staberl,3,
gdc,kd4c.0,karl,1,
gdc,kd4c.0,hans,6,
gdc,kd4c.0,ein_dritter,11,
gdc,kd4c.0,ein_buerger,9,
