corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,wf6k.0,1247,25202,0,1264,2740,0
gdc,wf6k.0,1247,25202,0,2748,10631,0
gdc,wf6k.0,1247,25202,0,10638,11187,0
gdc,wf6k.0,1247,25202,0,11195,11405,0
gdc,wf6k.0,1247,25202,0,11412,15819,0
gdc,wf6k.0,1247,25202,0,15826,17718,0
gdc,wf6k.0,1247,25202,0,17724,25202,0
gdc,wf6k.0,25211,41327,0,25229,27725,0
gdc,wf6k.0,25211,41327,0,27732,29994,0
gdc,wf6k.0,25211,41327,0,30001,41327,0
gdc,wf6k.0,41335,63381,0,41353,41615,0
gdc,wf6k.0,41335,63381,0,41622,42532,0
gdc,wf6k.0,41335,63381,0,42539,46651,0
gdc,wf6k.0,41335,63381,0,46658,48049,0
gdc,wf6k.0,41335,63381,0,48056,50810,0
gdc,wf6k.0,41335,63381,0,50817,60042,0
gdc,wf6k.0,41335,63381,0,60048,63381,0
gdc,wf6k.0,63390,86232,0,63408,67351,0
gdc,wf6k.0,63390,86232,0,67358,68526,0
gdc,wf6k.0,63390,86232,0,68533,73300,0
gdc,wf6k.0,63390,86232,0,73307,74795,0
gdc,wf6k.0,63390,86232,0,74802,75740,0
gdc,wf6k.0,63390,86232,0,75746,76048,0
gdc,wf6k.0,63390,86232,0,76055,77235,0
gdc,wf6k.0,63390,86232,0,77241,85042,0
gdc,wf6k.0,63390,86232,0,85049,85300,0
gdc,wf6k.0,63390,86232,0,85306,85786,0
gdc,wf6k.0,63390,86232,0,85794,86232,0
gdc,wf6k.0,86241,101808,0,86259,88130,0
gdc,wf6k.0,86241,101808,0,88137,89951,0
gdc,wf6k.0,86241,101808,0,89958,90776,0
gdc,wf6k.0,86241,101808,0,90783,94381,0
gdc,wf6k.0,86241,101808,0,94388,95923,0
gdc,wf6k.0,86241,101808,0,95929,97348,0
gdc,wf6k.0,86241,101808,0,97355,98123,0
gdc,wf6k.0,86241,101808,0,98130,101808,0
