corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,tvb0.0,545,11530,0,545,11530,0
gdc,tvb0.0,11536,20807,0,11536,20807,0
gdc,tvb0.0,20814,29457,0,20814,29457,0
gdc,tvb0.0,29463,36477,0,29463,36477,0
gdc,tvb0.0,36483,41884,0,36483,41884,0
