corpus,drama,figure_surface,figure_id,Gender,Age
corpus,drama,begin,end,Speaker.figure_surface,Speaker.figure_id,Token.surface,Token.pos,Token.lemma,length,Mentioned.figure_surface,Mentioned.figure_id
gdc,nks0.0,ARSENE,arsene,,
gdc,nks0.0,PHÖNICE,phönice,,
gdc,nks0.0,CATO,cato,,
gdc,nks0.0,PHOKAS,phokas,,
gdc,nks0.0,ARTABANUS,artabanus,,
gdc,nks0.0,PHARNACES,pharnaces,,
gdc,nks0.0,FELIX,felix,,
gdc,nks0.0,DOMITIUS,domitius,,
gdc,nks0.0,PORCIUS,porcius,,
gdc,nks0.0,CÄSAR,cäsar,,
gdc,nks0.0,PORCIA,porcia,,
gdc,nks0.0,Der sterbende Cato,de,"Gottsched, Johann Christoph",118541013,,,1730,1732,1731,0
