corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,kq6k.0,bianca,15,
gdc,kq6k.0,eine_stimme_aus_der_hoehe,24,
gdc,kq6k.0,zunder,2,
gdc,kq6k.0,cosmo,13,
gdc,kq6k.0,juanito,23,
gdc,kq6k.0,annchen,3,
gdc,kq6k.0,unsichtbarer_chor,29,
gdc,kq6k.0,zwitsch,12,
gdc,kq6k.0,chor_der_moenche,35,
gdc,kq6k.0,die_buerger_1-5,27,
gdc,kq6k.0,robert,14,
gdc,kq6k.0,nase,6,
gdc,kq6k.0,crabe,16,
gdc,kq6k.0,alle_maskenball,34,
gdc,kq6k.0,die_buerger_1-2,26,
gdc,kq6k.0,murrner,7,
gdc,kq6k.0,die_herren,33,
gdc,kq6k.0,die_diener,31,
gdc,kq6k.0,faust,9,
gdc,kq6k.0,die_zofen,30,
gdc,kq6k.0,dujour,17,
gdc,kq6k.0,fausts_vater,8,
gdc,kq6k.0,appeau,19,
gdc,kq6k.0,anselmo,20,
gdc,kq6k.0,mephistopheles,11,
gdc,kq6k.0,rosa,22,
gdc,kq6k.0,le_doigt,18,
gdc,kq6k.0,der_kaiser,21,
gdc,kq6k.0,die_damen,32,
gdc,kq6k.0,weinhold,1,
gdc,kq6k.0,wagner,5,
gdc,kq6k.0,studenten,28,
gdc,kq6k.0,wirth,4,
gdc,kq6k.0,kern,0,
gdc,kq6k.0,eine_stimme_aus_der_tiefe,25,
gdc,kq6k.0,schatten,10,
