corpus,drama,figure_surface,figure_id,Gender,Age
gdc,x8hc.0,Laura,laura,FEMALE,
gdc,x8hc.0,Der Markgraf,der_markgraf,MALE,
gdc,x8hc.0,Jeronymo,jeronymo,MALE,
gdc,x8hc.0,Die Markgräfin,die_markgraefin,FEMALE,
gdc,x8hc.0,Der General,der_general,MALE,
gdc,x8hc.0,Pater Mareskotti,pater_mareskotti,MALE,
gdc,x8hc.0,Klementina,klementina,FEMALE,
gdc,x8hc.0,Kamilla,kamilla,FEMALE,
gdc,x8hc.0,Grandison,grandison,MALE,
gdc,x8hc.0,Belvedere,belvedere,MALE,
gdc,x8hc.0,Der Bischof,der_bischof,MALE,
