corpus,drama,Entity.surface,Entity.id,Entity.group_members
gdc,v0nx.0,graefin,5,
gdc,v0nx.0,neumann,19,
gdc,v0nx.0,gefreiter,16,
gdc,v0nx.0,kammerdiener,6,
gdc,v0nx.0,page_3-6,15,
gdc,v0nx.0,macdonald,26,
gdc,v0nx.0,zweiter_kuerassier,17,
gdc,v0nx.0,stallmeister,24,
gdc,v0nx.0,deveroux,27,
gdc,v0nx.0,buergermeister,21,
gdc,v0nx.0,page_5-10,28,
gdc,v0nx.0,illo,3,
gdc,v0nx.0,hauptmann,23,
gdc,v0nx.0,max,8,
gdc,v0nx.0,buttler,11,
gdc,v0nx.0,gordon,20,
gdc,v0nx.0,geraldin,25,
gdc,v0nx.0,adjutant,9,
gdc,v0nx.0,isolani,10,
gdc,v0nx.0,bedienter_2-6,12,
gdc,v0nx.0,neubrunn,22,
gdc,v0nx.0,wrangel,4,
gdc,v0nx.0,thekla,13,
gdc,v0nx.0,hinter_der_szene,32,
gdc,v0nx.0,wallenstein,0,
gdc,v0nx.0,terzky,2,
gdc,v0nx.0,herzogin,14,
gdc,v0nx.0,kammerfrau,29,
gdc,v0nx.0,dritter_kuerassier,18,
gdc,v0nx.0,zweiter_bedienter,31,
gdc,v0nx.0,octavio,7,
gdc,v0nx.0,erster_bedienter,30,
gdc,v0nx.0,seni,1,
