corpus,drama,figure_surface,figure_id,Gender,Age
gdc,wzgs.0,GEISTERSTIMMEN UNSICHTBAR,geisterstimmen_unsichtbar,,
gdc,wzgs.0,FAUST,faust,,
gdc,wzgs.0,GUTTENBERG,guttenberg,,
gdc,wzgs.0,GEISTERSTIMME,geisterstimme,,
gdc,wzgs.0,FURIEN,furien,,
gdc,wzgs.0,WANDRER,wandrer,,
gdc,wzgs.0,WEIBLICHE STIMME,weibliche_stimme,,
gdc,wzgs.0,PLUTUS,plutus,,
gdc,wzgs.0,AMOR,amor,,
gdc,wzgs.0,RUHM,ruhm,,
gdc,wzgs.0,MÖNCH,mönch,,
gdc,wzgs.0,EINER DER MÄNNER,einer_der_männer,,
gdc,wzgs.0,MÄNNER,männer,,
gdc,wzgs.0,FAUSTS VATER,fausts_vater,,
gdc,wzgs.0,LEVIATHAN,leviathan,,
gdc,wzgs.0,GEISTERSTIMMEN,geisterstimmen,,
gdc,wzgs.0,SERAPHINA,seraphina,,
gdc,wzgs.0,ERSTER KÜNSTLER,erster_künstler,,
gdc,wzgs.0,ZWEITER KÜNSTLER,zweiter_künstler,,
gdc,wzgs.0,DRITTER KÜNSTLER,dritter_künstler,,
gdc,wzgs.0,ERSTER GELEHRTER,erster_gelehrter,,
gdc,wzgs.0,ZWEITER GELEHRTER,zweiter_gelehrter,,
gdc,wzgs.0,DRITTER GELEHRTER,dritter_gelehrter,,
gdc,wzgs.0,CHOR,chor,,
gdc,wzgs.0,ANDRER BÜRGER,andrer_bürger,,
gdc,wzgs.0,ERSTER BÜRGER,erster_bürger,,
gdc,wzgs.0,DOKTOR ROBERTUS,doktor_robertus,,
gdc,wzgs.0,KERKERMEISTER,kerkermeister,,
gdc,wzgs.0,VOLK,volk,,
gdc,wzgs.0,SOLDATEN,soldaten,,
gdc,wzgs.0,DIE PRIESTER,die_priester,,
gdc,wzgs.0,RICHTER,richter,,
gdc,wzgs.0,MACHIAVELLI,machiavelli,,
gdc,wzgs.0,EINIGE STIMMEN,einige_stimmen,,
gdc,wzgs.0,EINZELNE STIMMEN,einzelne_stimmen,,
gdc,wzgs.0,BRUTUS GEIST,brutus_geist,,
gdc,wzgs.0,AURELIA,aurelia,,
gdc,wzgs.0,ILDEPHONSE,ildephonse,,
gdc,wzgs.0,ERZBISCHOF,erzbischof,,
gdc,wzgs.0,CAVATINE,cavatine,,
gdc,wzgs.0,CLARA,clara,,
gdc,wzgs.0,CINTHIO,cinthio,,
gdc,wzgs.0,PABSTS GESTALT,pabsts_gestalt,,
gdc,wzgs.0,PRIORIN,priorin,,
gdc,wzgs.0,DIE NONNE,die_nonne,,
gdc,wzgs.0,JAGDCHOR,jagdchor,,
gdc,wzgs.0,BÜRGER 4.8,bürger_4.8,,
gdc,wzgs.0,ANDERER BÜRGER 4.9,anderer_bürger_4.9,,
gdc,wzgs.0,DAS MÄDCHEN,das_mädchen,,
gdc,wzgs.0,EIN ANDERES,ein_anderes,,
gdc,wzgs.0,NOCH EIN ANDERES,noch_ein_anderes,,
gdc,wzgs.0,UNTERIRDISCHE STIMMEN,unterirdische_stimmen,,
gdc,wzgs.0,EINER DAVON,einer_davon,,
gdc,wzgs.0,EIN ANDERER,ein_anderer,,
gdc,wzgs.0,NOCH EIN ANDERER,noch_ein_anderer,,
gdc,wzgs.0,EINER VON DEN SEINIGEN,einer_von_den_seinigen,,
gdc,wzgs.0,FEINDESHAUFE,feindeshaufe,,
gdc,wzgs.0,EINIGE,einige,,
gdc,wzgs.0,EIN MÖNCH,ein_mönch,,
gdc,wzgs.0,KINDER,kinder,,
gdc,wzgs.0,EINIGE MÄNNER,einige_männer,,
gdc,wzgs.0,EIN MANN,ein_mann,,
gdc,wzgs.0,ALLE NONNEN,alle_nonnen,,
gdc,wzgs.0,BÖSE GEISTER,böse_geister,,
