corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,nmfn.0,4879,65887,0,4895,32976,0
gdc,nmfn.0,4879,65887,0,32984,39090,0
gdc,nmfn.0,4879,65887,0,39097,53670,0
gdc,nmfn.0,4879,65887,0,53676,65887,0
gdc,nmfn.0,65896,99820,0,65913,70826,0
gdc,nmfn.0,65896,99820,0,70834,74852,0
gdc,nmfn.0,65896,99820,0,74859,77487,0
gdc,nmfn.0,65896,99820,0,77494,92358,0
gdc,nmfn.0,65896,99820,0,92364,99820,0
gdc,nmfn.0,99829,138861,0,99846,118792,0
gdc,nmfn.0,99829,138861,0,118798,121394,0
gdc,nmfn.0,99829,138861,0,121402,138861,0
gdc,nmfn.0,138870,191814,0,138887,145221,0
gdc,nmfn.0,138870,191814,0,145228,149533,0
gdc,nmfn.0,138870,191814,0,149539,152923,0
gdc,nmfn.0,138870,191814,0,152930,164686,0
gdc,nmfn.0,138870,191814,0,164692,177684,0
gdc,nmfn.0,138870,191814,0,177692,191814,0
gdc,nmfn.0,191823,256629,0,191840,204899,0
gdc,nmfn.0,191823,256629,0,204905,218411,0
gdc,nmfn.0,191823,256629,0,218417,226387,0
gdc,nmfn.0,191823,256629,0,226394,236071,0
gdc,nmfn.0,191823,256629,0,236078,247730,0
gdc,nmfn.0,191823,256629,0,247737,251249,0
gdc,nmfn.0,191823,256629,0,251256,256629,0
