corpus,drama,figure_surface,figure_id,Gender,Age
gdc,11fg5.0,Schmiede,schmiede,MALE,
gdc,11fg5.0,Hirten,hirten,MALE,
gdc,11fg5.0,Epimetheus,epimetheus,MALE,
gdc,11fg5.0,Phileros,phileros,MALE,
gdc,11fg5.0,Epimeleia,epimeleia,FEMALE,
gdc,11fg5.0,Eos,eos,FEMALE,
gdc,11fg5.0,Dritter Hirt,dritter_hirt,MALE,
gdc,11fg5.0,Zweiter Hirt,zweiter_hirt,MALE,
gdc,11fg5.0,Prometheus,prometheus,MALE,
gdc,11fg5.0,Erster Hirt,erster_hirt,MALE,
gdc,11fg5.0,Krieger,krieger,MALE,
gdc,11fg5.0,Elpore,elpore,FEMALE,
