corpus,drama,begin.Act,end.Act,Number.Act,begin.Scene,end.Scene,Number.Scene
gdc,k93c.0,7950,25741,0,7967,9233,0
gdc,k93c.0,7950,25741,0,9241,10646,0
gdc,k93c.0,7950,25741,0,10653,12499,0
gdc,k93c.0,7950,25741,0,12507,15740,0
gdc,k93c.0,7950,25741,0,15747,21343,0
gdc,k93c.0,7950,25741,0,21350,22044,0
gdc,k93c.0,7950,25741,0,22050,25741,0
gdc,k93c.0,25747,47313,0,25765,26641,0
gdc,k93c.0,25747,47313,0,26649,28337,0
gdc,k93c.0,25747,47313,0,28344,29680,0
gdc,k93c.0,25747,47313,0,29686,33480,0
gdc,k93c.0,25747,47313,0,33488,45196,0
gdc,k93c.0,25747,47313,0,45203,47242,0
gdc,k93c.0,47319,82546,0,47337,48288,0
gdc,k93c.0,47319,82546,0,48296,55734,0
gdc,k93c.0,47319,82546,0,55743,60029,0
gdc,k93c.0,47319,82546,0,60036,68184,0
gdc,k93c.0,47319,82546,0,68192,69186,0
gdc,k93c.0,47319,82546,0,69193,69664,0
gdc,k93c.0,47319,82546,0,69672,79399,0
gdc,k93c.0,47319,82546,0,79405,80622,0
gdc,k93c.0,47319,82546,0,80628,82546,0
gdc,k93c.0,82552,108510,0,82570,83498,0
gdc,k93c.0,82552,108510,0,83507,87483,0
gdc,k93c.0,82552,108510,0,87490,89942,0
gdc,k93c.0,82552,108510,0,89950,95964,0
gdc,k93c.0,82552,108510,0,95972,103358,0
gdc,k93c.0,82552,108510,0,103364,107802,0
gdc,k93c.0,82552,108510,0,107810,108510,0
